subject,equal_adjacent_frac
10,0.0627177700348432
10,0.0627177700348432
10,0.027874564459930314
10,0.041811846689895474
10,0.05226480836236934
10,0.08362369337979095
10,0.0313588850174216
10,0.04878048780487805
10,0.06968641114982578
10,0.08013937282229965
10,0.08013937282229965
10,0.03484320557491289
10,0.07317073170731707
10,0.0975609756097561
10,0.08013937282229965
10,0.03832752613240418
10,0.06620209059233449
10,0.06968641114982578
10,0.059233449477351915
10,0.06620209059233449
10,0.059233449477351915
10,0.05226480836236934
10,0.0313588850174216
10,0.07665505226480836
10,0.05226480836236934
10,0.05226480836236934
10,0.04878048780487805
10,0.06968641114982578
10,0.05574912891986063
10,0.04878048780487805
10,0.059233449477351915
10,0.06620209059233449
10,0.03484320557491289
10,0.0313588850174216
10,0.041811846689895474
10,0.03484320557491289
10,0.05226480836236934
10,0.0627177700348432
10,0.04529616724738676
10,0.027874564459930314
10,0.09407665505226481
10,0.059233449477351915
10,0.04878048780487805
10,0.05226480836236934
10,0.09059233449477352
10,0.04529616724738676
10,0.07665505226480836
10,0.04529616724738676
10,0.03484320557491289
10,0.017421602787456445
10,0.06620209059233449
10,0.08013937282229965
10,0.041811846689895474
10,0.06620209059233449
10,0.059233449477351915
10,0.08362369337979095
10,0.04878048780487805
10,0.07665505226480836
10,0.08710801393728224
10,0.059233449477351915
10,0.03832752613240418
10,0.05226480836236934
10,0.05574912891986063
10,0.04878048780487805
10,0.0627177700348432
10,0.04529616724738676
10,0.04878048780487805
10,0.059233449477351915
10,0.10104529616724739
10,0.017421602787456445
10,0.0627177700348432
10,0.05226480836236934
10,0.0627177700348432
10,0.04878048780487805
10,0.05226480836236934
10,0.05226480836236934
10,0.03832752613240418
10,0.07665505226480836
10,0.07317073170731707
10,0.05226480836236934
10,0.04878048780487805
10,0.07665505226480836
10,0.07317073170731707
10,0.1289198606271777
10,0.04529616724738676
10,0.0627177700348432
10,0.04878048780487805
10,0.04878048780487805
10,0.10104529616724739
10,0.06620209059233449
10,0.10104529616724739
10,0.06620209059233449
10,0.041811846689895474
10,0.041811846689895474
10,0.08013937282229965
10,0.09407665505226481
10,0.04878048780487805
10,0.09059233449477352
